Customer_ID,Customer_Name,Contact,Business_Type,Location,Total_Purchases,Loyalty_Level
C6047,Divya Mehta,9356221043,Wholesaler,Gujarat,1007177,Silver
C6048,Divya Chopra,9990295600,Mechanic,West Bengal,1374354,Gold
C6049,Amit Verma,9474075950,Mechanic,West Bengal,602024,Gold
C6050,Vikram Reddy,9157125677,Wholesaler,Tamil Nadu,1076139,Gold
C6051,Divya Verma,9265065872,Retailer,Delhi,1688776,Platinum
C6052,Raj Nair,9839506979,Wholesaler,Uttar Pradesh,746270,Silver
C6053,Kiran Bose,9427891607,Retailer,West Bengal,1804192,Gold
C6054,Anjali Verma,9465363054,Wholesaler,Tamil Nadu,1718737,Silver
C6055,Sanjay Patil,9116761060,Mechanic,Tamil Nadu,912307,Platinum
C6056,Sanjay Chopra,9522969000,Retailer,Gujarat,1157533,Gold
C6057,Neha Bose,9982955113,Retailer,Tamil Nadu,1841530,Silver
C6058,Kiran Reddy,9313936066,Retailer,Maharashtra,1398730,Platinum
C6059,Kiran Patil,9235982875,Mechanic,Uttar Pradesh,380527,Platinum
C6060,Divya Patil,9896707197,Wholesaler,West Bengal,1110235,Gold
C6061,Neha Patil,9597160841,Mechanic,West Bengal,385894,Platinum
C6062,Kiran Reddy,9942452819,Retailer,Karnataka,1740255,Platinum
C6063,Kiran Reddy,9996892316,Wholesaler,Maharashtra,1094395,Gold
C6064,Raj Chopra,,Mechanic,West Bengal,1924438,
C6065,Neha Patil,9841746769,Retailer,Gujarat,888932,Platinum
C6066,Divya Bose,9846246752,Retailer,West Bengal,160265,Silver
C6067,Sanjay Agarwal,9821888574,Mechanic,Karnataka,917422,Silver
C6068,Divya Bose,9475242110,Mechanic,Delhi,976614,Silver
C6069,Priya Sharma,9265874927,Mechanic,Delhi,1360077,Gold
C6070,Anjali Reddy,9395691960,Retailer,Maharashtra,781067,Platinum
C6071,Vikram Mehta,9194505824,Mechanic,Tamil Nadu,1656008,Gold
C6072,Sanjay Mehta,9809782691,Retailer,Karnataka,1965928,Silver
C6073,Kiran Ghosh,9558987234,Mechanic,Karnataka,1006706,Platinum
C6074,Neha Verma,9753282652,Retailer,West Bengal,1910834,Silver
C6075,Priya Nair,9973642932,Retailer,Gujarat,485372,Silver
C6076,Raj Sharma,9376126863,Wholesaler,West Bengal,207318,Gold
C6077,Vikram Patil,9935291892,Mechanic,Gujarat,860436,Gold
C6078,Anjali Agarwal,9923094585,Mechanic,Karnataka,1835119,Platinum
C6079,Divya Ghosh,9782588157,Retailer,Tamil Nadu,180868,Platinum
C6080,Raj Sharma,9897982422,Retailer,Delhi,1011604,Silver
C6081,Neha Nair,9437117060,Retailer,Maharashtra,1241192,Silver
C6082,Divya Mehta,9563072602,Wholesaler,Uttar Pradesh,1109678,Silver
C6083,Neha Mehta,9421886783,Wholesaler,Gujarat,115491,Gold
C6084,Vikram Reddy,9509730954,Retailer,Delhi,335013,Platinum
C6085,Arun Sharma,9676448852,Mechanic,Maharashtra,1521333,Gold
C6086,Divya Reddy,9546336499,Mechanic,Tamil Nadu,1853596,Gold
C6087,Neha Reddy,9506837252,Wholesaler,Karnataka,1378870,Silver
C6088,Arun Bose,9601232421,Wholesaler,Tamil Nadu,1710289,Silver
C6089,Vikram Bose,9525791985,Retailer,Gujarat,1502348,Silver
C6090,Amit Verma,9930270388,Mechanic,Karnataka,1913560,Gold
C6091,Vikram Nair,9782339430,Retailer,West Bengal,1462865,Silver
C6092,Kiran Reddy,9808816838,Wholesaler,Maharashtra,1150972,Gold
C6093,Neha Verma,9886016419,Mechanic,West Bengal,1574255,Gold
C6094,Vikram Sharma,9864131953,Mechanic,Karnataka,978967,Gold
C6095,Amit Bose,9373096954,Wholesaler,Uttar Pradesh,618911,Platinum
C6096,Neha Agarwal,9542097137,Retailer,Maharashtra,1784496,Gold
C6097,Kiran Chopra,9759305312,Retailer,Maharashtra,1244058,Silver
C6098,Neha Ghosh,9228963315,Mechanic,West Bengal,1579759,Silver
C6099,Neha Nair,9398557121,Wholesaler,Maharashtra,1549911,Platinum
C6100,Vikram Mehta,9278051922,Mechanic,Karnataka,66351,Silver
C6101,Amit Agarwal,9866956719,Wholesaler,Uttar Pradesh,608676,Silver
C6102,Anjali Reddy,9642269048,Retailer,Gujarat,283688,Silver
C6103,Arun Bose,9427505090,Wholesaler,Gujarat,64968,Platinum
C6104,Raj Patil,9108975183,Retailer,Karnataka,386403,Gold
C6105,Amit Sharma,9118625561,Wholesaler,West Bengal,1848592,Platinum
C6106,Sanjay Reddy,9105419268,Mechanic,Tamil Nadu,90596,Platinum
C6107,Raj Bose,9997004096,Retailer,Karnataka,687958,Silver
C6108,Neha Reddy,9114510053,Mechanic,Gujarat,1574600,Silver
C6109,Anjali Mehta,9998604674,Mechanic,Karnataka,764617,Platinum
C6110,Priya Bose,9849028459,Retailer,Maharashtra,1717032,Gold
C6111,Raj Bose,9217832579,Retailer,Maharashtra,623832,Platinum
C6112,Vikram Nair,9327340742,Mechanic,Karnataka,1534373,Gold
C6113,Anjali Bose,9916088788,Mechanic,West Bengal,1659089,Silver
C6114,Anjali Verma,9576311263,Mechanic,Tamil Nadu,1494155,Platinum
C6115,Amit Verma,9382493238,Mechanic,Maharashtra,1326357,Gold
C6116,Vikram Verma,9305476499,Retailer,Gujarat,925706,Platinum
C6117,Sanjay Chopra,9580334592,Retailer,Uttar Pradesh,698516,Platinum
C6118,Amit Reddy,9648230592,Mechanic,Maharashtra,1388156,Silver
C6119,Arun Chopra,9391221228,Wholesaler,Gujarat,345229,Gold
C6120,Divya Ghosh,9625171468,Wholesaler,Uttar Pradesh,1776857,Gold
C6121,Sanjay Ghosh,9885617432,Retailer,Tamil Nadu,1045706,Gold
C6122,Raj Nair,9204819647,Mechanic,Uttar Pradesh,1893904,Gold
C6123,Divya Reddy,9118513239,Mechanic,Maharashtra,1112361,Gold
C6124,Kiran Verma,9913816910,Retailer,Uttar Pradesh,1217035,Silver
C6125,Sanjay Bose,9609707997,Wholesaler,West Bengal,1943393,Platinum
C6126,Priya Agarwal,9357967722,Wholesaler,Gujarat,1060490,Silver
C6127,Raj Chopra,9645074785,Wholesaler,Maharashtra,922596,Platinum
C6128,Priya Mehta,9971587220,Retailer,Maharashtra,890237,Gold
C6129,Vikram Ghosh,9291439571,Wholesaler,Karnataka,1081179,Silver
C6130,Priya Agarwal,9304523426,Retailer,West Bengal,1007157,Platinum
C6131,Amit Sharma,9293749342,Retailer,West Bengal,1273117,Platinum
C6132,Priya Bose,9258129928,Mechanic,Karnataka,442816,Platinum
C6133,Anjali Bose,9449093866,Wholesaler,Uttar Pradesh,475119,Gold
C6134,Neha Ghosh,9876890674,Retailer,Gujarat,381686,Silver
C6135,Raj Agarwal,9811917108,Wholesaler,Delhi,1045042,Platinum
C6136,Raj Ghosh,9835634563,Wholesaler,Tamil Nadu,667424,Gold
C6137,Anjali Agarwal,9682169968,Mechanic,West Bengal,423430,Silver
C6138,Divya Reddy,9840671927,Wholesaler,Delhi,1277318,Platinum
C6139,Sanjay Sharma,9339463421,Mechanic,Gujarat,1473625,Gold
C6140,Neha Agarwal,9339662790,Retailer,Tamil Nadu,791922,Platinum
C6141,Raj Verma,9616341838,Wholesaler,West Bengal,363423,Gold
C6142,Arun Ghosh,9559023023,Retailer,Maharashtra,431445,Silver
C6143,Kiran Verma,9937941295,Wholesaler,West Bengal,1636814,Platinum
C6144,Kiran Chopra,9927432341,Retailer,Tamil Nadu,210835,Gold
C6145,Amit Patil,9276560092,Wholesaler,Uttar Pradesh,888333,Gold
C6146,Kiran Verma,9789555341,Wholesaler,Delhi,1680451,Gold
C6147,Raj Patil,9884171102,Wholesaler,Uttar Pradesh,1254232,Silver
C6148,Amit Mehta,9251704506,Wholesaler,Maharashtra,1146860,Gold
C6149,Kiran Chopra,9324494632,Wholesaler,Tamil Nadu,332182,Platinum
C6150,Amit Verma,9873822162,Wholesaler,Gujarat,359711,Silver
C6151,Neha Bose,9352664176,Wholesaler,Uttar Pradesh,1945045,Platinum
C6152,Kiran Chopra,9388375839,Wholesaler,Tamil Nadu,485499,Gold
C6153,Divya Reddy,9453800662,Wholesaler,West Bengal,1272904,Gold
C6154,Vikram Verma,9147677715,Retailer,Gujarat,1278796,Platinum
C6155,Vikram Nair,9224131154,Mechanic,Karnataka,101522,Platinum
C6156,Sanjay Bose,9467554505,Wholesaler,Karnataka,85371,Silver
C6157,Anjali Mehta,9396291635,Mechanic,Uttar Pradesh,1235395,Gold
C6158,Anjali Chopra,9227354827,Wholesaler,Maharashtra,1724701,Silver
C6159,Divya Ghosh,9605426235,Wholesaler,Tamil Nadu,205021,Gold
C6160,Kiran Verma,9630226124,Retailer,Delhi,550104,Platinum
C6161,Kiran Agarwal,9534724835,Retailer,Maharashtra,1804339,Silver
C6162,Divya Reddy,9496294451,Mechanic,Gujarat,52966,Gold
C6163,Kiran Mehta,9595875124,Retailer,Uttar Pradesh,1979784,Platinum
C6164,Priya Sharma,9678748559,Retailer,Maharashtra,1356867,Silver
C6165,Arun Agarwal,9552624522,Mechanic,Uttar Pradesh,1535880,Silver
C6166,Anjali Patil,9974727464,Retailer,West Bengal,1877982,Silver
C6167,Amit Bose,9569321801,Wholesaler,Gujarat,1195023,Platinum
C6168,Arun Nair,9184296403,Mechanic,Delhi,814422,Silver
C6169,Priya Chopra,9145419229,Mechanic,Tamil Nadu,1958115,Gold
C6170,Anjali Mehta,9849808611,Wholesaler,Gujarat,593679,Platinum
C6171,Priya Bose,9799533229,Retailer,Tamil Nadu,573538,Silver
C6172,Neha Reddy,9154184430,Mechanic,Tamil Nadu,1417685,Platinum
C6173,Amit Chopra,9138375141,Mechanic,Maharashtra,557826,Gold
C6174,Sanjay Nair,9120399043,Wholesaler,West Bengal,1793910,Silver
C6175,Kiran Chopra,9477416459,Wholesaler,Maharashtra,943120,Platinum
C6176,Divya Sharma,9742587725,Retailer,Karnataka,1598614,Platinum
C6177,Arun Verma,9192649123,Mechanic,Karnataka,1588530,Gold
C6178,Raj Nair,9231620485,Retailer,Tamil Nadu,1725288,Gold
C6179,Priya Nair,9668729853,Retailer,West Bengal,1905589,Platinum
C6180,Kiran Mehta,9509325102,Wholesaler,Gujarat,566758,Silver
C6181,Priya Bose,9274675088,Mechanic,Tamil Nadu,226344,Silver
C6182,Divya Chopra,9791619559,Mechanic,Gujarat,939573,Platinum
C6183,Vikram Chopra,9885690340,Mechanic,Tamil Nadu,1889033,Gold
C6184,Divya Verma,9387902358,Wholesaler,Maharashtra,1487962,Silver
C6185,Arun Sharma,9636417472,Wholesaler,Tamil Nadu,1922033,Silver
C6186,Priya Bose,9753254142,Wholesaler,Tamil Nadu,1801326,Gold
C6187,Amit Reddy,9907622644,Wholesaler,West Bengal,562677,Gold
C6188,Kiran Sharma,9356338189,Wholesaler,West Bengal,1468101,Gold
C6189,Priya Mehta,9769101216,Mechanic,Uttar Pradesh,1954497,Platinum
C6190,Neha Agarwal,9331119278,Retailer,Gujarat,855110,Platinum
C6191,Divya Bose,9771621320,Mechanic,West Bengal,449533,Platinum
C6192,Anjali Ghosh,9321312905,Retailer,Tamil Nadu,1265883,Gold
C6193,Neha Agarwal,9423604485,Wholesaler,West Bengal,264024,Platinum
C6194,Amit Patil,9645677542,Retailer,West Bengal,374492,Gold
C6195,Amit Verma,9813730713,Mechanic,Delhi,248079,Platinum
C6196,Divya Chopra,9720513029,Mechanic,Delhi,1169225,Platinum
C6197,Priya Mehta,9191527838,Retailer,Karnataka,301450,Silver
C6198,Arun Sharma,9406201171,Wholesaler,Maharashtra,1617316,Gold
C6199,Raj Mehta,9160228809,Wholesaler,Uttar Pradesh,1744357,Silver
C6200,Priya Sharma,9237862676,Mechanic,Uttar Pradesh,637072,Gold
C6201,Amit Bose,9523870683,Retailer,Maharashtra,365367,Platinum
C6202,Anjali Mehta,9732263607,Wholesaler,West Bengal,1892747,Platinum
C6203,Divya Bose,9789498989,Wholesaler,Karnataka,1820620,Platinum
C6204,Neha Ghosh,9824880969,Mechanic,Karnataka,861048,Gold
C6205,Divya Agarwal,9517590743,Wholesaler,Gujarat,924832,Gold
C6206,Kiran Chopra,9341906276,Retailer,Uttar Pradesh,397820,Platinum
C6207,Priya Reddy,9192551414,Mechanic,Delhi,639571,Silver
C6208,Amit Sharma,9443631358,Mechanic,Karnataka,408725,Platinum
C6209,Sanjay Verma,9850886216,Retailer,Tamil Nadu,1470972,Platinum
C6210,Raj Patil,9473277456,Mechanic,Gujarat,1376265,Platinum
C6211,Raj Patil,9780064237,Wholesaler,Uttar Pradesh,1925184,Platinum
C6212,Anjali Reddy,9476864748,Wholesaler,West Bengal,1896610,Silver
C6213,Sanjay Mehta,9825929428,Retailer,Tamil Nadu,368557,Silver
C6214,Arun Patil,9664464418,Wholesaler,Maharashtra,519910,Silver
C6215,Priya Chopra,9151369305,Retailer,Uttar Pradesh,573679,Gold
C6216,Anjali Reddy,9796319523,Retailer,Delhi,1816462,Platinum
C6217,Anjali Mehta,9120255385,Wholesaler,Tamil Nadu,1570631,Gold
C6218,Raj Verma,9640494984,Retailer,West Bengal,294444,Platinum
C6219,Amit Reddy,9616381509,Wholesaler,Tamil Nadu,335191,Silver
C6220,Anjali Bose,9497861267,Mechanic,Tamil Nadu,1224736,Platinum
C6221,Anjali Sharma,9635020014,Mechanic,Karnataka,1884192,Silver
C6222,Anjali Ghosh,9929276385,Retailer,Delhi,1691847,Platinum
C6223,Sanjay Patil,9463425714,Wholesaler,Maharashtra,1762212,Platinum
C6224,Neha Ghosh,9594917512,Wholesaler,West Bengal,1831082,Silver
C6225,Kiran Sharma,9452718087,Mechanic,Gujarat,1225712,Platinum
C6226,Vikram Sharma,9205776642,Mechanic,Gujarat,1897745,Silver
C6227,Priya Mehta,9840453118,Wholesaler,West Bengal,1993667,Silver
C6228,Kiran Bose,9327622589,Retailer,Maharashtra,1889465,Platinum
C6229,Divya Ghosh,9217732922,Mechanic,West Bengal,235594,Silver
C6230,Arun Chopra,9646498572,Retailer,Karnataka,1765087,Gold
C6231,Raj Bose,9918539244,Retailer,Gujarat,1567750,Gold
C6232,Kiran Bose,9339844578,Mechanic,Uttar Pradesh,191987,Platinum
C6233,Arun Ghosh,9889627802,Retailer,Gujarat,1081495,Silver
C6234,Divya Bose,9878023464,Retailer,Uttar Pradesh,1297823,Gold
C6235,Sanjay Sharma,9692237808,Wholesaler,Tamil Nadu,1779542,Gold
C6236,Arun Sharma,9245827591,Retailer,Karnataka,1229222,Silver
C6237,Kiran Ghosh,9306781645,Wholesaler,Gujarat,1990999,Gold
C6238,Vikram Nair,9627426476,Mechanic,Karnataka,1374418,Gold
C6239,Priya Chopra,9158218466,Mechanic,Karnataka,1279730,Platinum
C6240,Kiran Bose,9814357763,Wholesaler,Maharashtra,981185,Platinum
C6241,Priya Bose,9896710912,Mechanic,Gujarat,1948019,Silver
C6242,Divya Agarwal,9677140205,Retailer,Uttar Pradesh,1766986,Silver
C6243,Anjali Mehta,9401583525,Retailer,Delhi,1977779,Gold
C6244,Raj Reddy,9394866468,Retailer,Uttar Pradesh,490398,Platinum
C6245,Neha Patil,9375007548,Mechanic,Maharashtra,1346157,Silver
C6246,Anjali Agarwal,9516786345,Retailer,Maharashtra,1563230,Gold
C6247,Anjali Patil,9675518830,Mechanic,Karnataka,423980,Platinum
C6248,Arun Patil,9785266224,Retailer,Delhi,924179,Silver
C6249,Divya Agarwal,9443257763,Wholesaler,Maharashtra,1249841,Platinum
C6250,Divya Bose,9117747235,Mechanic,Delhi,407974,Gold
C6251,Amit Chopra,,Mechanic,Gujarat,1042825,
C6252,Kiran Mehta,9816856718,Retailer,Karnataka,1964850,Gold
C6253,Vikram Bose,9312643610,Mechanic,Maharashtra,825579,Platinum
C6254,Amit Ghosh,9777545413,Mechanic,Delhi,1982766,Silver
C6255,Sanjay Chopra,9681617582,Wholesaler,West Bengal,458233,Silver
C6256,Priya Bose,9194102319,Wholesaler,Uttar Pradesh,780208,Gold
C6257,Amit Reddy,9362586723,Retailer,Maharashtra,993761,Gold
C6258,Sanjay Reddy,9643907598,Wholesaler,Maharashtra,1493716,Gold
C6259,Divya Bose,9493922773,Retailer,Maharashtra,445656,Gold
C6260,Priya Mehta,9867628618,Retailer,Delhi,242979,Platinum
C6261,Anjali Chopra,9826196080,Retailer,Tamil Nadu,1580725,Gold
C6262,Sanjay Patil,9420335527,Mechanic,Gujarat,1921218,Gold
C6263,Arun Sharma,9217194694,Wholesaler,Uttar Pradesh,114904,Silver
C6264,Raj Agarwal,9689656060,Retailer,Maharashtra,867169,Platinum
C6265,Neha Agarwal,9431466288,Wholesaler,West Bengal,657415,Gold
C6266,Amit Reddy,9290015928,Retailer,West Bengal,1419230,Platinum
C6267,Arun Sharma,9761573564,Wholesaler,Karnataka,907550,Gold
C6268,Priya Agarwal,9342419071,Wholesaler,Tamil Nadu,901450,Platinum
C6269,Kiran Verma,9272700165,Retailer,Tamil Nadu,571549,Gold
C6270,Divya Patil,9532662227,Mechanic,Delhi,1729421,Gold
C6271,Priya Nair,9894411978,Wholesaler,Karnataka,1238002,Platinum
C6272,Sanjay Bose,9400458180,Mechanic,Uttar Pradesh,1693047,Gold
C6273,Neha Agarwal,9447011384,Mechanic,Delhi,1047554,Gold
C6274,Vikram Sharma,9587017575,Retailer,Karnataka,958522,Platinum
C6275,Arun Chopra,9149321614,Retailer,Gujarat,885451,Silver
C6276,Amit Nair,9170572328,Retailer,Tamil Nadu,878475,Silver
C6277,Divya Verma,9604590001,Wholesaler,Uttar Pradesh,1898547,Gold
C6278,Raj Bose,9969639626,Retailer,Gujarat,951358,Platinum
C6279,Anjali Verma,9581894073,Retailer,Uttar Pradesh,748935,Silver
C6280,Priya Ghosh,,Wholesaler,Delhi,1502777,
C6281,Divya Verma,9345391915,Wholesaler,Karnataka,850851,Silver
C6282,Arun Sharma,9623077993,Retailer,Tamil Nadu,1069594,Gold
C6283,Arun Verma,9809856081,Retailer,Tamil Nadu,1190728,Platinum
C6284,Amit Verma,9140818050,Retailer,Uttar Pradesh,1961848,Gold
C6285,Sanjay Agarwal,9171700657,Retailer,Uttar Pradesh,1336581,Gold
C6286,Amit Chopra,9150705657,Mechanic,Uttar Pradesh,1451360,Gold
C6287,Anjali Nair,9553371815,Mechanic,Maharashtra,1729464,Platinum
C6288,Anjali Verma,9487999238,Retailer,Delhi,1408360,Silver
C6289,Amit Agarwal,9306794509,Mechanic,Maharashtra,226509,Gold
C6290,Vikram Reddy,9531246178,Wholesaler,Uttar Pradesh,1269676,Platinum
C6291,Priya Patil,9147482994,Mechanic,Uttar Pradesh,1779750,Silver
C6292,Anjali Mehta,9471514088,Mechanic,Tamil Nadu,1127128,Gold
C6293,Raj Patil,,Retailer,Delhi,1196551,
C6294,Anjali Agarwal,9948188871,Mechanic,Delhi,1174568,Silver
C6295,Neha Nair,9877689326,Mechanic,Gujarat,1219896,Platinum
C6296,Amit Verma,9987151115,Mechanic,West Bengal,402406,Platinum
C6297,Neha Agarwal,9706633790,Mechanic,Karnataka,614012,Platinum
C6298,Kiran Agarwal,9622257624,Wholesaler,West Bengal,622864,Silver
C6299,Sanjay Reddy,9189033927,Retailer,West Bengal,1602805,Silver
C6300,Arun Mehta,9297399957,Retailer,Uttar Pradesh,1108735,Platinum
C6301,Sanjay Reddy,9607860174,Wholesaler,Tamil Nadu,1188603,Silver
C6302,Kiran Mehta,9720197068,Mechanic,Gujarat,508958,Silver
C6303,Kiran Bose,9350133178,Wholesaler,Karnataka,730769,Silver
C6304,Arun Agarwal,9184840684,Mechanic,Uttar Pradesh,559404,Platinum
C6305,Raj Bose,9773260177,Wholesaler,Uttar Pradesh,1482115,Gold
C6306,Amit Sharma,9140872442,Retailer,West Bengal,70705,Gold
C6307,Arun Verma,9673381141,Retailer,West Bengal,819629,Platinum
C6308,Priya Agarwal,9267282658,Retailer,Delhi,829043,Silver
C6309,Vikram Mehta,9516684741,Mechanic,Tamil Nadu,1571442,Platinum
C6310,Amit Mehta,9277197916,Mechanic,West Bengal,1682065,Gold
C6311,Raj Mehta,9795016477,Wholesaler,Karnataka,761345,Platinum
C6312,Raj Reddy,9795810106,Wholesaler,Maharashtra,377042,Gold
C6313,Divya Sharma,9615928790,Retailer,Uttar Pradesh,924601,Gold
C6314,Arun Chopra,9602379869,Mechanic,Maharashtra,528283,Platinum
C6315,Kiran Mehta,9436672203,Wholesaler,Tamil Nadu,821894,Platinum
C6316,Arun Chopra,9549254191,Mechanic,Maharashtra,933635,Gold
C6317,Vikram Agarwal,9931707417,Mechanic,Delhi,259082,Silver
C6318,Raj Chopra,9880933462,Retailer,Delhi,353046,Silver
C6319,Arun Ghosh,9741954510,Retailer,Karnataka,490851,Gold
C6320,Amit Mehta,9750123414,Mechanic,Gujarat,1219682,Silver
C6321,Anjali Patil,9855508489,Mechanic,Tamil Nadu,1757655,Gold
C6322,Arun Ghosh,9759438311,Mechanic,Tamil Nadu,160530,Gold
C6323,Divya Bose,9904788824,Mechanic,Uttar Pradesh,437610,Gold
C6324,Vikram Mehta,9100283727,Retailer,Maharashtra,1317662,Platinum
C6325,Sanjay Chopra,9566299074,Wholesaler,West Bengal,1930711,Platinum
C6326,Priya Sharma,9846451389,Retailer,West Bengal,1117025,Platinum
C6327,Arun Agarwal,9123660260,Wholesaler,Gujarat,136300,Gold
C6328,Kiran Reddy,9422849786,Mechanic,Uttar Pradesh,98429,Platinum
C6329,Arun Nair,9224370166,Wholesaler,West Bengal,1229122,Silver
C6330,Neha Patil,9642706453,Retailer,Gujarat,749299,Silver
C6331,Priya Nair,9565634556,Retailer,Uttar Pradesh,1749714,Platinum
C6332,Arun Chopra,9761681095,Mechanic,Karnataka,63301,Platinum
C6333,Arun Agarwal,9981279997,Retailer,Tamil Nadu,1453784,Gold
C6334,Amit Sharma,9516835470,Mechanic,Maharashtra,234969,Platinum
C6335,Raj Nair,9111473194,Retailer,Karnataka,948791,Platinum
C6336,Divya Chopra,9755761014,Retailer,Delhi,900771,Platinum
C6337,Sanjay Chopra,9485923894,Mechanic,Delhi,623377,Gold
C6338,Kiran Nair,9512555993,Wholesaler,Delhi,861001,Silver
C6339,Priya Sharma,9532640784,Retailer,Gujarat,187472,Gold
C6340,Vikram Chopra,9207728355,Wholesaler,Gujarat,1730602,Platinum
C6341,Arun Agarwal,9191207543,Retailer,Uttar Pradesh,1437139,Platinum
C6342,Priya Sharma,9980317386,Retailer,Tamil Nadu,1649407,Silver
C6343,Priya Bose,9891371044,Retailer,Delhi,855220,Platinum
C6344,Neha Ghosh,9697134900,Retailer,Gujarat,1213519,Gold
C6345,Raj Bose,9300651104,Wholesaler,Uttar Pradesh,1715631,Gold
C6346,Vikram Patil,9691257691,Wholesaler,Gujarat,931937,Gold
C6347,Divya Ghosh,9719768137,Retailer,West Bengal,1072285,Gold
C6348,Arun Ghosh,9239224595,Retailer,Gujarat,1956684,Platinum
C6349,Sanjay Agarwal,9193365666,Wholesaler,Delhi,1852418,Gold
C6350,Neha Chopra,9858215962,Mechanic,Karnataka,1155340,Platinum
C6351,Divya Reddy,9118685402,Mechanic,Delhi,500307,Gold
C6352,Kiran Nair,9616270482,Wholesaler,Uttar Pradesh,170210,Silver
C6353,Sanjay Verma,9436309052,Retailer,Uttar Pradesh,1676199,Silver
C6354,Vikram Nair,9639729916,Retailer,Uttar Pradesh,1989549,Gold
C6355,Divya Patil,9562538306,Mechanic,West Bengal,1054364,Silver
C6356,Vikram Bose,9426654932,Mechanic,Delhi,1241306,Silver
C6357,Priya Reddy,9335551051,Wholesaler,Maharashtra,1983339,Silver
C6358,Kiran Mehta,9487669726,Mechanic,West Bengal,1538881,Silver
C6359,Priya Verma,9703538847,Wholesaler,Tamil Nadu,142856,Platinum
C6360,Raj Mehta,9968539769,Mechanic,Delhi,719770,Gold
C6361,Amit Bose,9354962403,Mechanic,Gujarat,1598341,Silver
C6362,Sanjay Bose,9124010043,Mechanic,Karnataka,1402000,Platinum
C6363,Priya Agarwal,9728311674,Retailer,Delhi,1986942,Silver
C6364,Arun Mehta,9629407614,Retailer,Karnataka,663111,Platinum
C6365,Divya Nair,9445503884,Retailer,Uttar Pradesh,77881,Gold
C6366,Arun Mehta,9339672469,Mechanic,Uttar Pradesh,1547717,Platinum
C6367,Neha Ghosh,9312814392,Wholesaler,Maharashtra,932435,Gold
C6368,Anjali Mehta,9842029393,Wholesaler,Tamil Nadu,1439797,Platinum
C6369,Anjali Bose,9505253292,Wholesaler,Gujarat,252529,Platinum
C6370,Kiran Reddy,9312845637,Wholesaler,West Bengal,443547,Silver
C6371,Amit Nair,9221208427,Retailer,West Bengal,150021,Silver
C6372,Amit Bose,9381161122,Retailer,Tamil Nadu,962855,Platinum
C6373,Anjali Reddy,9720894762,Mechanic,Maharashtra,214156,Platinum
C6374,Arun Nair,9244565316,Mechanic,Maharashtra,138164,Platinum
C6375,Priya Patil,9638584294,Wholesaler,Uttar Pradesh,261191,Gold
C6376,Anjali Bose,9775892387,Retailer,Delhi,1429807,Platinum
C6377,Raj Reddy,9735377887,Wholesaler,Maharashtra,1792802,Gold
C6378,Arun Agarwal,9538153824,Mechanic,Delhi,110252,Gold
C6379,Priya Ghosh,9721552137,Mechanic,Karnataka,937653,Gold
C6380,Kiran Verma,9201410542,Wholesaler,Tamil Nadu,57792,Gold
C6381,Priya Agarwal,9654059992,Mechanic,Karnataka,472108,Gold
C6382,Divya Chopra,9836633484,Wholesaler,Karnataka,207010,Gold
C6383,Raj Nair,9534101879,Retailer,Karnataka,812003,Gold
C6384,Amit Verma,9228931898,Wholesaler,Karnataka,130884,Platinum
C6385,Vikram Chopra,9807880967,Retailer,West Bengal,1014482,Gold
C6386,Vikram Chopra,9609883403,Retailer,Maharashtra,794743,Platinum
C6387,Neha Bose,9443344617,Mechanic,Tamil Nadu,1010196,Platinum
